po_line_id,po_id,item_id,quantity,unit_price,line_amount
8275,1942,35.0,441,1686.0,743526.0
8276,1942,95.0,64,1796.0,114944.0
8277,1942,241.0,432,1614.0,697248.0
8278,1943,177.0,61,3700.95,225757.98
8279,1943,434.0,259,2891.75,748963.78
8280,1943,575.0,282,3009.47,848670.23
8281,1943,114.0,236,1356.08,320034.78
8282,1943,163.0,442,1981.17,875678.58
8283,1943,540.0,493,2367.49,1167174.52
8284,1943,573.0,494,3664.09,1810058.67
8285,1943,414.0,246,2715.43,667995.87
8286,1944,535.0,168,2522.1,423713.09
8287,1945,456.0,150,3117.0,467550.0
8288,1945,530.0,33,2980.0,98340.0
8289,1945,515.0,275,2126.0,584650.0
8290,1946,203.0,26,61.82,1607.32
8291,1947,311.0,360,3287.84,1183622.47
8292,1947,494.0,343,3898.28,1337110.32
8293,1948,42.0,295,57.29,16900.55
8294,1948,488.0,18,191.0,3438.0
8295,1948,462.0,260,46.76,12157.6
8296,1949,556.0,377,4774.99,1800172.25
8297,1949,23.0,279,3388.46,945380.26
8298,1949,300.0,49,4311.35,211255.96
8299,1949,392.0,438,4054.03,1775663.48
8300,1950,509.0,241,2693.87,649223.31
8301,1950,244.0,311,5166.7,1606844.5
8302,1951,39.0,311,4154.0,1291894.0
8303,1951,332.0,34,2679.0,91086.0
8304,1952,60.0,157,39.67,6228.61
8305,1952,424.0,217,26.81,5818.73
8306,1952,301.0,209,3.21,671.51
8307,1952,197.0,410,60.7,24888.93
8308,1952,550.0,480,25.72,12346.78
8309,1952,510.0,254,60.17,15284.06
8310,1952,375.0,332,46.75,15522.06
8311,1953,571.0,286,1694.02,484490.95
8312,1953,53.0,381,42.02,16010.35
8313,1953,33.0,345,22.41,7730.72
8314,1953,26.0,108,1078.23,116448.87
8315,1953,368.0,101,40.32,4072.6
8316,1954,114.0,495,1356.47,671453.25
8317,1954,295.0,384,1251.56,480597.63
8318,1954,177.0,342,3786.04,1294824.66
8319,1954,575.0,123,3149.19,387350.03
8320,1954,35.0,17,1786.16,30364.75
8321,1954,487.0,326,4456.07,1452679.23
8322,1955,306.0,481,469.15,225663.11
8323,1955,565.0,341,2555.28,871350.67
8324,1955,535.0,229,2595.53,594376.07
8325,1955,582.0,363,4085.42,1483008.87
8326,1955,255.0,100,3161.82,316181.63
8327,1955,15.0,478,1632.78,780466.49
8328,1956,324.0,107,3468.0,371076.0
8329,1956,227.0,471,1963.0,924573.0
8330,1956,582.0,453,3570.0,1617210.0
8331,1956,192.0,19,1433.0,27227.0
8332,1956,25.0,239,1892.0,452188.0
8333,1956,243.0,25,131.0,3275.0
8334,1956,4.0,168,435.0,73080.0
8335,1956,577.0,74,4973.0,368002.0
8336,1957,54.0,107,65.9,7051.46
8337,1957,62.0,237,37.5,8887.0
8338,1957,285.0,423,14.38,6082.2
8339,1957,232.0,289,49.76,14381.43
8340,1957,515.0,266,27.93,7430.65
8341,1957,567.0,417,61.15,25499.65
8342,1958,244.0,151,5137.67,775788.15
8343,1959,273.0,81,30.87,2500.7
8344,1959,75.0,311,708.67,220396.93
8345,1960,242.0,307,36.15,11099.24
8346,1960,185.0,248,58.3,14458.65
8347,1960,530.0,426,38.5,16402.32
8348,1961,85.0,25,2420.0,60500.0
8349,1962,318.0,13,3915.0,50895.0
8350,1963,147.0,444,1369.0,607836.0
8351,1963,222.0,221,2718.0,600678.0
8352,1964,396.0,220,56.74,12483.68
8353,1964,424.0,401,27.89,11184.68
8354,1964,570.0,120,58.51,7021.78
8355,1964,282.0,439,453.07,198899.46
8356,1965,232.0,169,48.02,8116.07
8357,1965,391.0,241,16.75,4036.24
8358,1965,591.0,158,61.65,9741.05
8359,1965,593.0,263,33.73,8869.92
8360,1966,480.0,164,32.66,5356.24
8361,1966,251.0,292,31.8,9285.6
8362,1966,565.0,263,27.96,7353.48
8363,1966,597.0,410,15.14,6207.4
8364,1967,577.0,198,65.51,12971.85
8365,1967,205.0,406,33.65,13661.04
8366,1967,103.0,370,31.98,11832.11
8367,1967,542.0,491,63.13,30994.87
8368,1967,324.0,154,47.89,7374.7
8369,1967,596.0,34,854.88,29066.09
8370,1968,42.0,275,68.46,18826.23
8371,1968,570.0,21,57.44,1206.31
8372,1968,488.0,376,215.48,81019.09
8373,1969,582.0,214,4232.49,905751.81
8374,1969,176.0,263,5098.44,1340890.58
8375,1969,577.0,97,5655.92,548624.08
8376,1970,370.0,460,1371.76,631009.13
8377,1970,493.0,142,5507.67,782089.02
8378,1970,483.0,213,3738.87,796378.55
8379,1970,460.0,455,1204.34,547973.19
8380,1970,81.0,174,914.15,159062.07
8381,1971,418.0,275,4757.65,1308353.46
8382,1971,23.0,49,3577.96,175320.06
8383,1972,562.0,477,3011.0,1436247.0
8384,1972,153.0,467,2442.0,1140414.0
8385,1972,330.0,269,2571.0,691599.0
8386,1972,243.0,142,131.0,18602.0
8387,1972,54.0,348,4745.0,1651260.0
8388,1973,115.0,71,185.31,13157.01
8389,1973,497.0,19,1467.48,27882.12
8390,1973,147.0,51,16.11,821.61
8391,1973,25.0,249,22.26,5542.74
8392,1973,556.0,209,52.89,11054.01
8393,1974,535.0,315,2698.81,850124.16
8394,1974,42.0,216,5133.54,1108844.23
8395,1974,237.0,485,3136.51,1521206.89
8396,1975,81.0,390,810.0,315900.0
8397,1975,493.0,195,4911.0,957645.0
8398,1975,481.0,158,1479.0,233682.0
8399,1975,236.0,374,3063.0,1145562.0
8400,1976,572.0,205,967.22,198281.04
8401,1976,287.0,404,4590.82,1854689.6
8402,1976,129.0,150,784.47,117669.79
8403,1976,317.0,53,5447.83,288734.94
8404,1976,425.0,48,2709.72,130066.75
8405,1977,275.0,387,4220.23,1633227.21
8406,1977,433.0,390,4977.87,1941369.28
8407,1977,566.0,277,355.9,98585.14
8408,1977,56.0,209,1521.71,318037.3
8409,1977,375.0,420,3799.33,1595717.0
8410,1977,188.0,169,4948.28,836259.35
8411,1978,264.0,125,2735.81,341975.79
8412,1978,483.0,182,3478.68,633119.44
8413,1978,308.0,16,1271.27,20340.25
8414,1978,392.0,261,4174.04,1089423.29
8415,1978,300.0,179,3943.28,705846.59
8416,1979,115.0,299,197.18,58956.56
8417,1979,446.0,426,50.54,21530.98
8418,1980,469.0,484,14.89,7206.25
8419,1980,483.0,424,44.13,18710.09
8420,1980,251.0,128,33.45,4281.2
8421,1980,550.0,471,25.62,12066.17
8422,1980,439.0,190,10.52,1998.06
8423,1980,424.0,438,29.37,12863.41
8424,1981,78.0,403,984.6,396794.5
8425,1981,300.0,205,51.38,10531.99
8426,1981,79.0,249,20.05,4992.46
8427,1981,438.0,153,16.94,2592.57
8428,1982,182.0,362,5.69,2059.78
8429,1982,243.0,69,1.54,106.26
8430,1982,390.0,482,27.61,13308.02
8431,1982,237.0,114,31.59,3601.26
8432,1982,49.0,415,497.36,206404.4
8433,1982,483.0,426,37.29,15885.54
8434,1982,493.0,422,57.78,24383.16
8435,1983,237.0,227,3127.57,709958.02
8436,1983,335.0,127,5431.57,689809.61
8437,1983,550.0,449,2127.31,955162.77
8438,1984,318.0,51,4544.06,231747.17
8439,1984,146.0,334,5123.6,1711281.99
8440,1984,217.0,295,3544.52,1045632.04
8441,1984,23.0,21,3601.95,75640.91
8442,1984,87.0,251,896.6,225047.32
8443,1985,574.0,316,62.08,19618.85
8444,1985,291.0,140,68.57,9599.78
8445,1986,87.0,335,9.83,3292.08
8446,1986,70.0,11,31.61,347.75
8447,1986,583.0,166,11.45,1901.3
8448,1986,227.0,470,24.71,11614.11
8449,1986,494.0,305,48.32,14736.91
8450,1986,12.0,285,1287.88,367047.16
8451,1986,42.0,240,62.9,15096.68
8452,1986,368.0,442,43.45,19206.99
8453,1987,185.0,487,49.38,24048.06
8454,1987,530.0,262,35.06,9185.72
8455,1987,497.0,373,1467.48,547370.04
8456,1987,244.0,42,53.2,2234.4
8457,1988,26.0,48,907.58,43563.84
8458,1988,489.0,47,5.76,270.72
8459,1988,444.0,441,50.84,22420.44
8460,1988,53.0,55,37.85,2081.75
8461,1988,119.0,472,30.41,14353.52
8462,1988,372.0,448,8.51,3812.48
8463,1989,262.0,299,2622.48,784121.11
8464,1989,393.0,404,1572.16,635152.6
8465,1989,391.0,232,1498.77,347714.4
8466,1989,558.0,82,3804.54,311972.34
8467,1989,202.0,401,5572.1,2234412.79
8468,1990,43.0,316,3046.42,962667.55
8469,1990,50.0,310,3101.64,961509.4
8470,1991,524.0,347,34.64,12020.08
8471,1991,306.0,40,4.71,188.4
8472,1991,493.0,130,57.78,7511.4
8473,1991,568.0,247,15.24,3764.28
8474,1991,196.0,431,37.05,15968.55
8475,1992,244.0,207,5127.74,1061441.74
8476,1992,29.0,254,5342.71,1357048.63
8477,1992,483.0,39,3525.72,137503.18
8478,1993,54.0,345,62.86,21686.09
8479,1993,550.0,315,24.78,7806.4
8480,1993,91.0,486,1134.37,551302.92
8481,1993,275.0,119,50.32,5988.32
8482,1994,258.0,270,4771.41,1288280.71
8483,1994,241.0,13,1719.55,22354.12
8484,1995,81.0,231,810.0,187110.0
8485,1996,110.0,112,66.11,7404.72
8486,1996,82.0,376,26.87,10101.98
8487,1996,187.0,178,45.01,8012.1
8488,1996,359.0,448,2.6,1166.46
8489,1996,372.0,360,9.58,3448.89
8490,1996,141.0,269,37.33,10042.22
8491,1996,73.0,480,245.75,117959.69
8492,1997,62.0,136,37.71,5128.34
8493,1997,21.0,55,7.41,407.42
8494,1997,565.0,246,33.33,8198.15
8495,1998,446.0,395,4672.86,1845779.41
8496,1998,87.0,450,840.78,378351.72
8497,1998,227.0,343,2315.95,794369.3
8498,1998,377.0,422,601.13,253675.88
8499,1998,273.0,178,2653.45,472313.74
8500,1999,367.0,351,129.51,45458.49
8501,1999,131.0,60,4567.64,274058.62
8502,1999,200.0,276,2502.83,690779.95
8503,1999,498.0,236,5767.28,1361078.94
8504,2000,185.0,71,4197.0,297987.0
8505,2000,15.0,472,1541.0,727352.0
8506,2000,48.0,375,174.0,65250.0
8507,2000,335.0,213,4601.0,980013.0
8508,2001,113.0,419,773.14,323945.66
8509,2001,324.0,238,40.8,9710.4
8510,2001,319.0,369,7.61,2808.09
8511,2001,335.0,345,54.13,18674.85
8512,2002,296.0,23,4274.8,98320.32
8513,2003,43.0,333,3277.06,1091260.8
8514,2003,359.0,264,233.59,61668.78
8515,2003,249.0,320,3795.26,1214484.72
8516,2004,43.0,380,3153.73,1198418.56
8517,2004,141.0,229,2925.94,670039.96
8518,2005,345.0,16,44.76,716.16
8519,2005,514.0,223,33.47,7463.81
8520,2005,424.0,320,25.35,8112.0
8521,2005,562.0,155,35.42,5490.1
8522,2005,167.0,405,5.99,2425.95
8523,2005,572.0,379,10.41,3945.39
8524,2005,189.0,289,1073.75,310313.75
8525,2005,571.0,195,1424.0,277680.0
8526,2006,293.0,371,3065.0,1137115.0
8527,2006,318.0,85,3915.0,332775.0
8528,2006,513.0,283,3697.0,1046251.0
8529,2007,217.0,309,3798.68,1173793.56
8530,2007,175.0,401,1953.21,783236.37
8531,2007,524.0,349,3367.1,1175118.68
8532,2007,519.0,134,376.02,50386.2
8533,2008,335.0,232,54.13,12558.16
8534,2008,146.0,246,56.07,13793.22
8535,2008,319.0,152,7.61,1156.72
8536,2008,113.0,449,773.14,347139.86
8537,2008,324.0,262,40.8,10689.6
8538,2009,568.0,176,16.37,2880.99
8539,2009,345.0,42,49.23,2067.49
8540,2009,196.0,383,40.91,15668.11
8541,2009,455.0,45,48.39,2177.43
8542,2010,456.0,93,3607.61,335507.27
8543,2010,111.0,377,1582.71,596682.33
8544,2010,462.0,72,4750.5,342036.12
8545,2011,330.0,241,35.25,8495.23
8546,2011,165.0,82,17.8,1459.4
8547,2011,103.0,409,31.86,13031.76
8548,2011,210.0,207,62.08,12849.62
8549,2012,511.0,460,3353.87,1542781.04
8550,2012,137.0,161,2601.46,418834.32
8551,2013,70.0,260,2594.4,674545.17
8552,2013,509.0,10,2695.93,26959.27
8553,2014,498.0,334,4868.0,1625912.0
8554,2014,199.0,287,236.0,67732.0
8555,2014,289.0,104,4338.0,451152.0
8556,2014,276.0,432,1979.0,854928.0
8557,2014,467.0,15,3167.0,47505.0
8558,2015,515.0,380,28.65,10887.23
8559,2015,244.0,168,62.3,10466.07
8560,2015,77.0,183,948.57,173588.15
8561,2015,359.0,454,2.7,1227.27
8562,2015,304.0,211,15.14,3195.24
8563,2016,308.0,78,1370.86,106927.15
8564,2016,374.0,255,279.16,71185.05
8565,2016,368.0,308,3319.78,1022492.95
8566,2016,317.0,336,5355.89,1799580.13
8567,2016,300.0,131,3944.25,516696.62
8568,2016,572.0,314,1047.43,328894.39
8569,2016,597.0,497,1533.78,762290.8
8570,2017,115.0,214,185.31,39656.34
8571,2017,556.0,303,52.89,16025.67
8572,2018,452.0,436,4563.22,1989563.1
8573,2019,600.0,237,365.77,86687.47
8574,2019,439.0,367,10.34,3796.37
8575,2019,57.0,61,733.83,44763.55
8576,2019,243.0,434,1.81,787.58
8577,2019,577.0,214,66.32,14193.37
8578,2019,543.0,424,30.56,12956.29
8579,2020,565.0,302,2687.11,811507.57
8580,2021,165.0,323,1514.87,489301.46
8581,2021,597.0,261,1423.08,371424.82
8582,2021,242.0,473,3001.41,1419666.07
8583,2021,291.0,442,5189.27,2293655.76
8584,2021,293.0,14,3457.88,48410.26
8585,2021,175.0,471,2029.86,956065.76
8586,2022,438.0,45,17.18,773.29
8587,2022,8.0,362,15.71,5688.66
8588,2022,178.0,444,62.0,27528.43
8589,2022,238.0,202,69.09,13956.88
8590,2023,147.0,326,1467.68,478462.69
8591,2023,242.0,490,3297.98,1616009.52
8592,2023,240.0,437,1799.42,786344.91
8593,2023,569.0,356,4035.52,1436644.23
8594,2024,455.0,422,4274.05,1803650.58
8595,2024,103.0,288,2649.53,763065.18
8596,2024,569.0,113,3938.63,445065.2
8597,2024,147.0,417,1530.18,638083.14
8598,2025,56.0,480,18.59,8925.6
8599,2025,519.0,81,4.16,337.26
8600,2026,129.0,47,746.0,35062.0
8601,2027,476.0,238,33.58,7992.26
8602,2027,174.0,445,1058.71,471124.29
8603,2027,462.0,215,50.29,10811.61
8604,2027,255.0,342,36.28,12407.47
8605,2027,38.0,457,1513.87,691837.58
8606,2027,153.0,134,31.35,4201.22
8607,2027,10.0,482,1555.8,749895.44
8608,2027,54.0,225,64.28,14462.69
8609,2027,425.0,477,33.28,15872.69
8610,2028,577.0,449,4973.0,2232877.0
8611,2028,301.0,93,249.0,23157.0
8612,2028,558.0,480,3183.0,1527840.0
8613,2028,538.0,494,138.0,68172.0
8614,2029,43.0,176,3200.21,563236.92
8615,2029,141.0,277,3093.98,857031.88
8616,2029,460.0,221,1094.95,241982.93
8617,2029,391.0,454,1441.07,654244.87
8618,2029,469.0,44,1319.48,58056.97
8619,2029,409.0,292,2042.67,596461.08
8620,2030,179.0,198,55.18,10925.64
8621,2031,110.0,197,4946.0,974362.0
8622,2031,572.0,94,885.0,83190.0
8623,2031,317.0,113,4777.0,539801.0
8624,2031,368.0,48,3151.0,151248.0
8625,2031,352.0,333,1644.0,547452.0
8626,2031,308.0,428,1192.0,510176.0
8627,2031,597.0,245,1287.0,315315.0
8628,2032,419.0,484,2011.04,973345.52
8629,2032,578.0,156,2080.64,324579.82
8630,2032,335.0,150,4893.26,733988.33
8631,2032,579.0,377,2455.54,925736.83
8632,2032,41.0,253,3964.34,1002978.1
8633,2032,306.0,167,478.32,79879.03
8634,2033,476.0,170,2961.74,503496.03
8635,2033,300.0,102,4305.52,439163.04
8636,2033,543.0,127,2680.76,340457.15
8637,2033,50.0,86,2874.83,247235.66
8638,2033,558.0,279,3512.6,980014.78
8639,2034,210.0,304,4906.0,1491424.0
8640,2034,570.0,67,4546.0,304582.0
8641,2034,126.0,141,526.0,74166.0
8642,2034,146.0,61,4766.0,290726.0
8643,2035,378.0,36,2467.0,88812.0
8644,2036,334.0,435,179.28,77987.29
8645,2036,291.0,475,64.36,30572.27
8646,2036,166.0,257,1449.84,372609.72
8647,2037,464.0,359,1405.21,504471.4
8648,2037,555.0,387,4038.12,1562753.92
8649,2038,202.0,205,5336.31,1093943.12
8650,2038,203.0,317,5488.45,1739838.02
8651,2038,508.0,469,3700.26,1735424.11
8652,2038,59.0,32,3941.78,126136.83
8653,2038,41.0,293,4013.3,1175897.03
8654,2039,43.0,126,2880.0,362880.0
8655,2039,391.0,318,1335.0,424530.0
8656,2039,255.0,97,2763.0,268011.0
8657,2039,50.0,229,2622.0,600438.0
8658,2040,233.0,447,4131.22,1846657.51
8659,2040,501.0,53,913.38,48408.95
8660,2040,177.0,113,3790.92,428373.63
8661,2040,220.0,387,2861.26,1107308.53
8662,2041,326.0,363,4803.0,1743489.0
8663,2041,72.0,463,4837.0,2239531.0
8664,2042,212.0,309,1324.0,409116.0
8665,2042,501.0,307,860.0,264020.0
8666,2042,51.0,261,851.0,222111.0
8667,2042,289.0,338,4338.0,1466244.0
8668,2042,220.0,193,2633.0,508169.0
8669,2042,177.0,410,3518.0,1442380.0
8670,2043,245.0,490,3645.0,1786050.0
8671,2043,120.0,191,4489.0,857399.0
8672,2043,315.0,435,4868.0,2117580.0
8673,2043,387.0,484,4137.0,2002308.0
8674,2043,500.0,359,3317.0,1190803.0
8675,2043,274.0,427,4455.0,1902285.0
8676,2043,270.0,87,816.0,70992.0
8677,2044,28.0,142,4343.0,616706.0
8678,2044,450.0,147,1010.0,148470.0
8679,2045,471.0,53,606.89,32164.95
8680,2045,444.0,158,4912.61,776192.43
8681,2045,551.0,88,1794.17,157886.64
8682,2045,424.0,196,2580.89,505853.84
8683,2045,42.0,199,5271.09,1048945.96
8684,2045,217.0,220,3620.35,796476.6
8685,2045,519.0,189,374.25,70734.15
8686,2046,136.0,83,123.97,10289.73
8687,2046,39.0,55,4658.79,256233.62
8688,2046,361.0,316,3881.43,1226533.22
8689,2046,473.0,383,2828.64,1083369.72
8690,2046,378.0,133,2623.7,348951.52
8691,2047,258.0,251,4802.96,1205544.0
8692,2047,398.0,311,1884.19,585982.76
8693,2047,431.0,41,1984.81,81377.36
8694,2047,101.0,244,959.99,234237.82
8695,2047,97.0,221,4415.11,975738.84
8696,2048,251.0,300,31.8,9540.0
8697,2048,157.0,153,1707.11,261187.83
8698,2049,28.0,342,4934.92,1687743.78
8699,2049,170.0,291,1536.75,447194.98
8700,2050,49.0,301,497.36,149705.36
8701,2050,383.0,192,943.55,181161.6
8702,2051,291.0,447,4925.0,2201475.0
8703,2051,293.0,54,3065.0,165510.0
8704,2052,424.0,29,2155.0,62495.0
8705,2053,287.0,111,4561.95,506376.91
8706,2053,201.0,458,5265.41,2411559.19
8707,2053,574.0,229,5590.74,1280280.4
8708,2053,23.0,383,3282.45,1257178.93
8709,2053,42.0,81,5120.02,414721.46
8710,2054,514.0,393,33.47,13153.71
8711,2054,582.0,477,42.0,20034.0
8712,2054,490.0,84,44.78,3761.52
8713,2054,483.0,245,37.29,9136.05
8714,2054,189.0,164,1073.75,176095.0
8715,2054,562.0,193,35.42,6836.06
8716,2054,424.0,234,25.35,5931.9
8717,2055,282.0,173,472.19,81689.1
8718,2056,227.0,145,2196.24,318455.14
8719,2056,301.0,137,298.03,40830.31
8720,2057,501.0,366,860.0,314760.0
8721,2057,1.0,445,119.0,52955.0
8722,2057,133.0,247,1154.0,285038.0
8723,2057,563.0,425,3939.0,1674075.0
8724,2057,536.0,14,3268.0,45752.0
8725,2058,574.0,434,4977.0,2160018.0
8726,2059,251.0,362,33.89,12269.74
8727,2059,192.0,95,19.58,1860.29
8728,2059,416.0,273,55.54,15161.81
8729,2059,480.0,375,35.54,13327.15
8730,2060,430.0,319,1158.51,369563.29
8731,2060,183.0,157,2651.65,416309.11
8732,2060,281.0,242,322.48,78039.67
8733,2060,97.0,205,4067.03,833740.33
8734,2060,423.0,62,2862.87,177497.71
8735,2060,295.0,381,1123.65,428108.8
8736,2061,346.0,10,1081.72,10817.17
8737,2061,304.0,56,14.59,816.78
8738,2061,474.0,182,15.24,2772.78
8739,2061,515.0,471,29.43,13859.8
8740,2061,77.0,49,943.55,46234.05
8741,2062,26.0,312,1042.76,325341.34
8742,2062,571.0,412,1661.79,684655.78
8743,2062,368.0,62,39.27,2434.65
8744,2062,33.0,198,23.38,4628.26
8745,2063,84.0,319,4699.16,1499031.58
8746,2063,249.0,395,3603.39,1423340.93
8747,2063,201.0,368,5268.71,1938886.11
8748,2063,301.0,467,274.93,128390.53
8749,2064,368.0,242,41.25,9982.38
8750,2064,375.0,195,43.89,8559.25
8751,2064,53.0,123,44.07,5420.76
8752,2065,287.0,176,53.27,9374.77
8753,2066,467.0,161,3328.23,535845.38
8754,2067,483.0,178,3356.55,597466.77
8755,2067,524.0,79,3290.91,259981.57
8756,2068,125.0,121,5294.08,640584.27
8757,2068,201.0,260,5484.94,1426084.57
8758,2068,127.0,171,4532.33,775028.64
8759,2068,553.0,187,1088.21,203495.52
8760,2068,304.0,52,1242.63,64616.76
8761,2068,206.0,48,1862.87,89417.78
8762,2068,416.0,156,5166.89,806034.22
8763,2068,232.0,271,3895.19,1055596.77
8764,2069,499.0,354,5322.01,1883991.03
8765,2069,165.0,320,1458.03,466568.46
8766,2069,84.0,100,4932.16,493215.78
8767,2069,102.0,202,3279.4,662439.42
8768,2069,25.0,397,2064.12,819455.42
8769,2069,48.0,79,207.52,16394.02
8770,2069,371.0,43,5003.11,215133.56
8771,2070,582.0,152,45.02,6843.75
8772,2071,23.0,211,3309.36,698274.91
8773,2071,111.0,400,1616.72,646688.28
8774,2071,392.0,472,4123.13,1946117.64
8775,2071,418.0,142,4406.98,625791.56
8776,2071,201.0,259,5677.46,1470461.52
8777,2072,210.0,109,4906.0,534754.0
8778,2072,456.0,258,3117.0,804186.0
8779,2072,422.0,72,2789.0,200808.0
8780,2072,111.0,261,1402.0,365922.0
8781,2072,290.0,106,1315.0,139390.0
8782,2073,289.0,30,4976.81,149304.38
8783,2073,361.0,149,3784.6,563904.93
8784,2073,430.0,226,1262.31,285282.53
8785,2073,37.0,39,1411.76,55058.76
8786,2073,540.0,255,2353.71,600196.78
8787,2073,452.0,268,4030.95,1080295.68
8788,2073,94.0,343,2440.64,837141.21
8789,2073,133.0,328,1298.85,426023.47
8790,2074,133.0,239,1154.0,275806.0
8791,2074,498.0,183,4868.0,890844.0
8792,2074,427.0,479,4436.0,2124844.0
8793,2074,72.0,229,4837.0,1107673.0
8794,2074,348.0,265,1214.0,321710.0
8795,2074,451.0,149,1927.0,287123.0
8796,2075,53.0,66,43.31,2858.42
8797,2075,375.0,367,46.13,16929.77
8798,2075,33.0,167,22.58,3770.73
8799,2075,571.0,444,1701.24,755350.24
8800,2075,26.0,213,1005.93,214263.37
8801,2075,368.0,56,40.36,2260.06
8802,2076,314.0,230,150.51,34617.51
8803,2076,426.0,370,134.2,49655.4
8804,2077,56.0,150,20.09,3013.59
8805,2077,570.0,231,61.42,14187.02
8806,2077,578.0,280,23.0,6438.9
8807,2077,598.0,28,17.53,490.81
8808,2077,580.0,339,370.48,125591.12
8809,2077,319.0,97,8.96,869.12
8810,2078,566.0,470,3.55,1668.5
8811,2078,393.0,28,17.41,487.48
8812,2078,80.0,209,28.96,6052.64
8813,2078,569.0,294,43.69,12844.86
8814,2078,438.0,482,15.64,7538.48
8815,2078,388.0,175,416.92,72961.0
8816,2078,70.0,213,28.38,6044.94
8817,2078,128.0,374,32.31,12083.94
8818,2079,285.0,399,1192.35,475747.57
8819,2079,202.0,482,5325.03,2566663.87
8820,2079,129.0,270,809.14,218468.48
8821,2079,243.0,345,150.43,51898.94
8822,2079,483.0,172,3559.6,612252.0
8823,2079,265.0,17,4499.27,76487.59
8824,2080,306.0,150,441.38,66207.38
8825,2080,597.0,210,1399.45,293884.46
8826,2080,370.0,262,1341.74,351536.89
8827,2080,172.0,453,572.13,259173.87
8828,2081,82.0,287,27.36,7853.63
8829,2081,359.0,288,2.69,775.1
8830,2081,141.0,484,36.1,17471.58
8831,2082,368.0,53,3151.0,167003.0
8832,2082,242.0,225,2769.0,623025.0
8833,2082,534.0,441,2500.0,1102500.0
8834,2082,407.0,117,912.0,106704.0
8835,2082,396.0,187,4173.0,780351.0
8836,2083,438.0,407,15.64,6365.48
8837,2083,12.0,309,1195.14,369298.26
8838,2083,254.0,25,38.13,953.25
8839,2083,240.0,379,18.38,6966.02
8840,2083,185.0,405,49.38,19998.9
8841,2083,38.0,99,1384.38,137053.62
8842,2084,103.0,449,27.85,12504.65
8843,2085,290.0,408,1493.34,609283.11
8844,2085,240.0,36,1741.95,62710.18
8845,2085,147.0,365,1638.63,598101.77
8846,2086,96.0,376,1990.1,748277.39
8847,2086,281.0,249,317.3,79007.58
8848,2087,72.0,266,5755.92,1531073.6
8849,2087,274.0,50,4949.29,247464.59
8850,2087,27.0,463,385.81,178629.0
8851,2087,96.0,204,1954.35,398687.74
8852,2088,158.0,422,5.48,2312.56
8853,2089,456.0,415,36.67,15218.05
8854,2089,158.0,372,5.48,2038.56
8855,2089,462.0,75,46.76,3507.0
8856,2089,317.0,266,56.2,14949.2
8857,2090,593.0,131,2487.0,325797.0
8858,2090,357.0,337,570.0,192090.0
8859,2090,211.0,262,2054.0,538148.0
8860,2090,399.0,84,3386.0,284424.0
8861,2090,550.0,449,1822.0,818078.0
8862,2090,377.0,123,553.0,68019.0
8863,2090,565.0,405,2377.0,962685.0
8864,2090,449.0,199,3340.0,664660.0
8865,2090,556.0,390,4496.0,1753440.0
8866,2091,147.0,87,17.73,1542.11
8867,2091,497.0,367,1572.07,576950.69
8868,2091,556.0,24,62.97,1511.24
8869,2091,115.0,191,216.8,41409.71
8870,2091,25.0,284,25.14,7139.84
8871,2092,368.0,171,42.6,7284.24
8872,2092,53.0,149,42.53,6337.0
8873,2092,375.0,202,42.04,8491.13
8874,2093,58.0,262,1983.33,519633.16
8875,2093,83.0,204,3951.01,806005.56
8876,2093,213.0,269,2120.78,570490.67
8877,2094,486.0,194,2021.0,392074.0
8878,2094,13.0,145,1719.0,249255.0
8879,2094,41.0,394,3489.0,1374666.0
8880,2094,375.0,108,3374.0,364392.0
8881,2094,572.0,302,885.0,267270.0
8882,2094,129.0,333,746.0,248418.0
8883,2095,35.0,476,1814.78,863836.51
8884,2095,137.0,118,2624.28,309665.4
8885,2095,313.0,386,4809.86,1856606.27
8886,2095,209.0,396,5327.12,2109538.1
8887,2095,156.0,151,3291.39,496999.73
8888,2096,233.0,359,4042.73,1451341.25
8889,2096,555.0,398,4014.53,1597783.55
8890,2096,532.0,392,1718.26,673557.81
8891,2096,190.0,234,4239.57,992059.14
8892,2096,274.0,155,4801.62,744250.98
8893,2096,414.0,399,2769.41,1104992.96
8894,2097,176.0,94,4621.7,434439.84
8895,2097,129.0,79,851.59,67275.29
8896,2097,54.0,438,5213.84,2283660.02
8897,2097,562.0,317,3445.96,1092369.51
8898,2097,455.0,397,4556.47,1808916.64
8899,2097,243.0,431,147.61,63620.26
8900,2098,294.0,51,882.0,44982.0
8901,2099,474.0,412,1309.34,539447.23
8902,2100,582.0,395,4241.63,1675444.22
8903,2100,4.0,361,487.07,175832.22
8904,2100,176.0,103,4865.83,501180.22
8905,2100,550.0,71,2022.55,143600.89
8906,2101,87.0,470,843.48,396433.85
8907,2101,273.0,332,2525.9,838599.11
8908,2101,377.0,252,581.66,146578.24
8909,2101,562.0,134,3237.43,433815.52
8910,2101,227.0,212,2079.73,440903.54
8911,2102,579.0,61,2599.0,158538.85
8912,2102,424.0,264,2297.45,606527.23
8913,2102,352.0,472,1912.33,902620.92
8914,2102,368.0,155,3558.52,551570.8
8915,2103,550.0,483,22.75,10986.98
8916,2103,71.0,15,44.25,663.8
8917,2104,363.0,190,3203.87,608734.7
