pr_id,request_date,dept_id,status,requester
1436,7/21/2023,1,Approved,User_595
1437,7/14/2023,1,Approved,User_696
1438,6/14/2020,4,Approved,User_306
1439,4/11/2021,4,Approved,User_980
1440,9/12/2021,1,Approved,User_733
1441,10/9/2022,1,Approved,User_998
1442,10/20/2021,5,Approved,User_893
1443,2/16/2020,4,Approved,User_860
1444,8/11/2023,1,Approved,User_352
1445,6/16/2020,1,Approved,User_522
1446,2/11/2020,2,Approved,User_347
1447,2/26/2023,4,Approved,User_622
1448,3/27/2020,1,Approved,User_589
1449,12/5/2022,4,Rejected,User_447
1450,11/20/2021,4,Approved,User_210
1451,5/10/2023,4,Approved,User_424
1452,10/22/2022,4,Rejected,User_306
1453,7/24/2023,4,Approved,User_966
1454,10/12/2023,4,Approved,User_986
1455,3/24/2021,1,Approved,User_943
1456,4/12/2021,1,Rejected,User_824
1457,1/28/2021,1,Approved,User_589
1458,10/17/2022,4,Approved,User_427
1459,10/14/2023,1,Rejected,User_155
1460,10/21/2022,1,Approved,User_206
1461,10/9/2020,4,Approved,User_188
1462,12/19/2020,5,Approved,User_264
1463,8/16/2023,4,Approved,User_165
1464,3/26/2023,5,Approved,User_331
1465,4/1/2021,4,Rejected,User_733
1466,11/14/2023,1,Approved,User_564
1467,5/7/2022,1,Rejected,User_885
1468,7/7/2022,4,Approved,User_448
1469,12/3/2021,2,Approved,User_226
1470,4/29/2023,4,Approved,User_177
1471,5/9/2023,2,Approved,User_882
1472,3/12/2021,1,Approved,User_184
1473,10/19/2020,2,Approved,User_358
1474,8/5/2023,2,Approved,User_655
1475,4/5/2020,4,Approved,User_501
1476,5/28/2021,1,Approved,User_212
1477,8/20/2023,4,Approved,User_546
1478,4/17/2021,1,Approved,User_968
1479,11/2/2020,4,Approved,User_122
1480,5/26/2022,5,Approved,User_622
1481,4/15/2020,4,Approved,User_887
1482,8/7/2022,4,Approved,User_168
1483,4/16/2023,4,Approved,User_426
1484,12/24/2021,1,Approved,User_655
1485,5/18/2020,1,Approved,User_891
1486,7/16/2023,4,Approved,User_485
1487,10/20/2023,4,Approved,User_113
1488,3/18/2023,1,Approved,User_500
1489,3/11/2022,1,Approved,User_923
1490,3/27/2022,4,Approved,User_747
1491,5/29/2021,2,Approved,User_928
1492,10/4/2023,5,Approved,User_123
1493,9/14/2021,4,Approved,User_528
1494,3/23/2020,1,Approved,User_750
1495,8/27/2021,4,Approved,User_292
1496,1/1/2023,4,Approved,User_982
1497,2/4/2022,2,Approved,User_890
1498,5/3/2021,2,Approved,User_379
1499,5/4/2021,2,Approved,User_101
1500,7/26/2020,6,Approved,User_817
1501,7/28/2022,5,Approved,User_439
1502,8/20/2023,1,Approved,User_830
1503,6/29/2021,1,Approved,User_153
1504,12/6/2022,4,Approved,User_319
1505,8/5/2021,4,Approved,User_885
1506,5/13/2021,4,Approved,User_248
1507,12/20/2022,4,Rejected,User_407
1508,6/7/2023,1,Approved,User_422
1509,1/11/2020,4,Approved,User_653
1510,11/19/2022,1,Approved,User_351
1511,8/21/2020,1,Approved,User_837
1512,12/4/2021,4,Approved,User_391
1513,8/22/2020,4,Rejected,User_286
1514,4/3/2022,1,Approved,User_127
1515,9/8/2023,4,Approved,User_972
1516,3/27/2023,4,Approved,User_747
1517,4/19/2022,4,Approved,User_252
1518,6/10/2020,2,Approved,User_360
1519,11/3/2022,4,Approved,User_774
1520,11/13/2021,1,Approved,User_375
1521,9/25/2020,4,Approved,User_934
1522,4/16/2021,1,Approved,User_674
1523,9/18/2020,4,Rejected,User_388
1524,10/5/2022,1,Rejected,User_488
1525,11/10/2021,1,Approved,User_880
1526,6/1/2020,4,Approved,User_820
1527,9/13/2021,4,Approved,User_123
1528,6/25/2022,5,Approved,User_603
1529,4/4/2023,1,Approved,User_695
1530,4/4/2023,4,Approved,User_561
1531,1/9/2023,2,Approved,User_276
1532,5/3/2020,4,Approved,User_157
1533,11/18/2023,1,Approved,User_263
1534,11/22/2022,4,Approved,User_560
1535,5/3/2022,4,Approved,User_697
1536,12/21/2023,4,Approved,User_912
1537,10/15/2020,4,Approved,User_555
1538,6/20/2022,1,Approved,User_193
1539,2/11/2022,1,Approved,User_170
1540,3/6/2021,4,Approved,User_762
1541,7/24/2021,5,Approved,User_776
1542,12/19/2023,4,Approved,User_817
1543,6/16/2023,2,Approved,User_244
1544,4/10/2020,1,Approved,User_467
1545,3/18/2021,4,Approved,User_704
1546,1/30/2022,4,Rejected,User_319
1547,2/4/2023,1,Approved,User_917
1548,11/3/2020,4,Approved,User_624
1549,1/1/2020,4,Approved,User_274
1550,5/11/2022,1,Approved,User_267
1551,9/15/2021,5,Approved,User_872
1552,5/22/2020,1,Approved,User_212
1553,9/30/2023,4,Approved,User_893
1554,4/22/2020,4,Approved,User_698
1555,4/23/2020,1,Approved,User_836
1556,6/15/2022,1,Approved,User_686
1557,12/23/2021,4,Approved,User_962
1558,6/16/2023,4,Approved,User_669
1559,3/23/2021,1,Rejected,User_441
1560,2/13/2022,1,Approved,User_275
1561,6/18/2020,4,Approved,User_467
1562,10/16/2020,2,Rejected,User_418
1563,8/5/2023,1,Approved,User_667
1564,6/16/2021,4,Approved,User_570
1565,10/5/2022,5,Approved,User_730
1566,10/12/2021,4,Rejected,User_912
1567,6/30/2021,1,Approved,User_693
1568,8/26/2022,4,Approved,User_708
1569,4/6/2022,4,Approved,User_955
1570,12/9/2021,4,Approved,User_672
1571,11/26/2021,1,Rejected,User_207
1572,12/21/2021,1,Approved,User_365
1573,4/2/2020,2,Approved,User_238
1574,10/12/2020,1,Rejected,User_196
1575,5/27/2021,1,Approved,User_267
1576,8/5/2020,1,Approved,User_978
1577,2/22/2020,4,Approved,User_969
1578,7/21/2022,4,Approved,User_910
1579,6/3/2020,1,Rejected,User_906
1580,2/12/2020,1,Rejected,User_243
1581,8/12/2023,4,Approved,User_840
1582,1/22/2021,4,Approved,User_503
1583,4/28/2023,1,Approved,User_405
1584,5/24/2020,4,Approved,User_984
1585,4/5/2021,4,Rejected,User_712
1586,12/12/2020,4,Approved,User_216
1587,1/28/2020,2,Approved,User_215
1588,11/15/2020,4,Rejected,User_799
1589,10/1/2023,1,Approved,User_159
1590,10/9/2023,1,Rejected,User_728
1591,4/15/2020,1,Approved,User_769
1592,11/24/2020,1,Approved,User_862
1593,1/14/2021,5,Approved,User_451
1594,1/25/2023,2,Approved,User_531
1595,8/11/2023,4,Approved,User_593
1596,10/16/2020,4,Approved,User_320
1597,6/11/2022,4,Approved,User_391
1598,3/21/2022,4,Approved,User_444
1599,11/12/2021,4,Approved,User_458
1600,4/28/2023,4,Approved,User_348
1601,8/21/2022,2,Rejected,User_849
1602,11/27/2023,1,Approved,User_194
1603,5/28/2020,4,Rejected,User_381
1604,6/15/2022,2,Approved,User_770
1605,5/22/2023,4,Approved,User_304
1606,12/2/2023,5,Rejected,User_142
1607,2/24/2023,4,Approved,User_599
1608,4/17/2020,1,Approved,User_695
1609,3/27/2023,4,Rejected,User_226
1610,3/17/2022,4,Approved,User_850
1611,8/25/2022,1,Approved,User_825
1612,12/2/2022,4,Approved,User_831
1613,9/14/2023,1,Approved,User_991
1614,8/7/2023,4,Approved,User_200
1615,2/3/2022,4,Rejected,User_428
1616,1/9/2022,4,Approved,User_525
1617,9/29/2022,4,Rejected,User_851
1618,9/3/2022,4,Approved,User_299
1619,7/9/2023,6,Approved,User_166
1620,3/24/2021,4,Approved,User_434
1621,9/24/2021,4,Approved,User_519
1622,2/7/2023,4,Rejected,User_628
1623,2/19/2020,4,Approved,User_985
1624,6/17/2022,1,Approved,User_691
1625,8/26/2020,4,Approved,User_668
1626,9/18/2022,4,Approved,User_567
1627,3/31/2022,4,Rejected,User_617
1628,3/8/2023,2,Approved,User_826
1629,10/26/2020,4,Approved,User_632
1630,8/20/2022,4,Approved,User_710
1631,5/16/2023,2,Approved,User_681
1632,7/15/2023,5,Approved,User_243
1633,12/1/2021,5,Approved,User_199
1634,8/30/2023,4,Approved,User_952
1635,7/22/2020,4,Approved,User_350
1636,12/15/2021,4,Approved,User_886
1637,5/31/2023,4,Approved,User_391
1638,2/8/2022,4,Approved,User_525
1639,10/7/2020,4,Approved,User_342
1640,9/17/2020,4,Rejected,User_609
1641,9/20/2023,4,Approved,User_441
1642,11/8/2020,1,Approved,User_978
1643,4/1/2021,4,Approved,User_454
1644,1/29/2021,4,Approved,User_341
1645,6/24/2020,4,Approved,User_493
1646,12/10/2023,4,Approved,User_426
1647,7/3/2021,2,Approved,User_364
1648,6/16/2023,4,Approved,User_142
1649,6/18/2020,4,Rejected,User_803
1650,2/24/2020,4,Rejected,User_115
1651,12/24/2022,1,Approved,User_863
1652,5/25/2021,4,Approved,User_656
1653,11/14/2023,4,Approved,User_919
1654,11/10/2021,2,Approved,User_646
1655,9/27/2022,2,Approved,User_973
1656,2/28/2023,1,Rejected,User_869
1657,6/22/2023,4,Rejected,User_920
1658,3/31/2021,4,Approved,User_536
1659,2/12/2020,4,Approved,User_519
1660,3/29/2021,4,Rejected,User_994
1661,1/24/2021,1,Rejected,User_331
1662,12/17/2023,1,Rejected,User_104
1663,12/3/2023,4,Approved,User_281
1664,5/9/2023,2,Approved,User_290
1665,7/15/2023,1,Approved,User_448
1666,7/3/2023,1,Approved,User_985
1667,2/28/2023,1,Approved,User_866
1668,4/26/2020,4,Approved,User_843
1669,3/18/2023,1,Approved,User_739
1670,10/9/2022,1,Approved,User_752
1671,3/4/2023,4,Approved,User_725
1672,11/24/2022,4,Rejected,User_867
1673,3/28/2021,2,Approved,User_671
1674,12/22/2023,4,Approved,User_469
1675,12/30/2022,6,Approved,User_563
1676,6/5/2023,1,Approved,User_207
1677,12/26/2023,2,Approved,User_797
1678,8/31/2023,4,Approved,User_248
1679,6/5/2022,4,Approved,User_465
1680,1/20/2023,4,Approved,User_476
1681,6/17/2021,1,Approved,User_909
1682,9/29/2020,5,Approved,User_504
1683,2/24/2020,4,Approved,User_472
1684,12/23/2021,4,Approved,User_146
1685,6/18/2021,4,Approved,User_476
1686,4/2/2022,4,Approved,User_126
1687,11/21/2020,4,Approved,User_529
1688,2/8/2023,4,Rejected,User_273
1689,9/12/2021,4,Approved,User_277
1690,3/17/2022,2,Approved,User_808
1691,1/2/2021,4,Approved,User_564
1692,5/28/2023,4,Approved,User_658
1693,8/17/2021,4,Approved,User_531
1694,1/21/2022,1,Approved,User_491
1695,2/22/2020,1,Approved,User_504
1696,7/2/2020,1,Approved,User_329
1697,5/17/2022,4,Approved,User_617
1698,7/30/2023,4,Approved,User_913
1699,2/4/2021,4,Approved,User_438
1700,7/22/2021,4,Approved,User_692
1701,7/16/2023,4,Approved,User_244
1702,11/25/2020,4,Approved,User_491
1703,2/17/2020,1,Approved,User_896
1704,2/21/2021,4,Rejected,User_623
1705,3/29/2023,4,Approved,User_519
1706,7/15/2022,2,Rejected,User_193
1707,11/21/2022,6,Rejected,User_345
1708,3/16/2022,1,Approved,User_489
1709,1/16/2023,4,Approved,User_225
1710,5/11/2022,4,Approved,User_371
1711,2/27/2020,1,Approved,User_537
1712,7/19/2022,4,Approved,User_675
1713,2/22/2022,2,Approved,User_233
1714,1/26/2022,1,Approved,User_684
1715,2/22/2022,1,Rejected,User_555
1716,8/27/2023,4,Approved,User_112
1717,4/9/2021,2,Approved,User_624
1718,10/1/2021,4,Approved,User_871
1719,5/17/2020,5,Approved,User_137
1720,8/10/2022,4,Approved,User_514
1721,11/18/2020,4,Approved,User_974
1722,7/22/2021,4,Approved,User_757
1723,12/26/2023,4,Approved,User_570
1724,2/25/2023,1,Approved,User_468
1725,12/29/2020,4,Approved,User_918
1726,8/29/2021,4,Approved,User_232
1727,10/11/2023,4,Approved,User_470
1728,10/19/2022,2,Approved,User_884
1729,5/30/2022,4,Approved,User_837
1730,7/27/2020,6,Rejected,User_185
1731,10/8/2020,4,Approved,User_610
1732,8/21/2020,4,Approved,User_157
1733,10/9/2020,4,Approved,User_882
1734,5/17/2020,4,Rejected,User_663
1735,5/5/2020,1,Approved,User_751
1736,8/10/2023,1,Approved,User_781
1737,3/16/2020,1,Approved,User_613
1738,5/5/2023,2,Approved,User_672
1739,12/27/2021,4,Approved,User_718
1740,7/3/2020,2,Approved,User_255
1741,4/17/2020,4,Approved,User_681
1742,3/12/2021,1,Approved,User_173
1743,10/26/2022,4,Approved,User_567
1744,3/13/2020,1,Approved,User_607
1745,3/31/2020,4,Approved,User_879
1746,5/7/2023,4,Approved,User_780
1747,4/4/2020,1,Approved,User_161
1748,1/9/2022,4,Approved,User_949
1749,10/20/2020,1,Approved,User_175
1750,1/5/2022,1,Approved,User_721
1751,4/21/2023,1,Approved,User_279
1752,4/8/2020,5,Approved,User_705
1753,1/20/2021,2,Rejected,User_914
1754,3/11/2022,1,Approved,User_120
1755,3/6/2023,4,Rejected,User_674
1756,9/10/2020,1,Approved,User_740
1757,12/27/2022,1,Approved,User_725
1758,9/12/2022,2,Approved,User_696
1759,11/13/2022,4,Approved,User_901
1760,3/17/2023,4,Approved,User_662
1761,9/19/2022,2,Rejected,User_708
1762,1/14/2022,4,Rejected,User_272
1763,9/27/2020,4,Approved,User_415
1764,1/9/2022,1,Approved,User_403
1765,12/24/2021,2,Approved,User_457
1766,3/31/2022,2,Approved,User_628
1767,1/27/2021,4,Approved,User_998
1768,5/23/2023,4,Approved,User_355
1769,5/17/2021,1,Approved,User_349
1770,9/5/2022,4,Approved,User_928
1771,5/31/2021,4,Rejected,User_262
1772,5/9/2023,4,Approved,User_155
1773,11/13/2023,4,Approved,User_289
1774,4/3/2021,1,Approved,User_475
1775,10/16/2020,6,Approved,User_946
1776,2/7/2021,4,Approved,User_175
1777,9/6/2021,4,Approved,User_334
1778,6/30/2023,4,Rejected,User_998
1779,4/29/2023,4,Approved,User_415
1780,9/26/2020,4,Approved,User_330
1781,5/3/2020,2,Approved,User_221
1782,6/21/2020,4,Approved,User_965
1783,4/23/2023,4,Approved,User_625
1784,8/20/2022,4,Approved,User_828
1785,11/6/2023,4,Approved,User_438
1786,3/2/2023,4,Approved,User_398
1787,8/20/2022,1,Approved,User_462
1788,6/6/2022,4,Approved,User_150
1789,12/8/2023,4,Rejected,User_338
1790,12/7/2021,1,Approved,User_933
1791,11/5/2021,5,Approved,User_658
1792,4/24/2023,4,Approved,User_665
1793,11/27/2022,4,Approved,User_880
1794,12/12/2020,6,Approved,User_813
1795,2/8/2022,4,Approved,User_317
1796,3/17/2022,4,Approved,User_527
1797,12/4/2021,4,Approved,User_367
1798,9/24/2021,1,Approved,User_736
1799,5/18/2021,2,Approved,User_508
1800,12/16/2022,4,Approved,User_176
1801,8/25/2023,4,Approved,User_504
1802,2/22/2022,4,Approved,User_289
1803,9/19/2023,4,Approved,User_887
1804,9/7/2021,2,Approved,User_329
1805,2/25/2022,1,Approved,User_526
1806,1/19/2023,4,Approved,User_147
1807,1/8/2020,4,Approved,User_480
1808,6/12/2020,4,Approved,User_820
1809,2/21/2022,1,Approved,User_287
1810,3/28/2023,4,Approved,User_768
1811,12/21/2021,2,Approved,User_711
1812,8/6/2023,4,Approved,User_109
1813,2/27/2022,4,Rejected,User_278
1814,10/4/2022,4,Approved,User_528
1815,3/4/2020,4,Approved,User_708
1816,8/4/2020,4,Approved,User_485
1817,7/3/2023,4,Approved,User_982
1818,7/26/2021,1,Approved,User_289
1819,1/29/2023,4,Approved,User_251
1820,2/15/2022,4,Approved,User_844
1821,9/1/2022,1,Approved,User_683
1822,12/19/2022,4,Approved,User_448
1823,3/24/2020,4,Rejected,User_336
1824,6/10/2023,6,Approved,User_462
1825,1/5/2023,2,Rejected,User_339
1826,11/4/2021,1,Approved,User_639
1827,1/11/2020,4,Approved,User_560
1828,6/7/2022,2,Rejected,User_431
1829,11/7/2023,4,Approved,User_649
1830,1/9/2021,1,Approved,User_335
1831,7/22/2020,4,Approved,User_551
1832,5/15/2022,2,Approved,User_552
1833,12/18/2022,1,Rejected,User_153
1834,10/7/2022,4,Approved,User_473
1835,7/25/2020,4,Approved,User_213
1836,5/24/2022,6,Rejected,User_417
1837,6/23/2020,4,Approved,User_981
1838,10/30/2020,2,Approved,User_250
1839,8/23/2021,4,Approved,User_251
1840,3/8/2021,4,Approved,User_234
1841,7/20/2020,4,Approved,User_846
1842,3/2/2020,2,Approved,User_773
1843,1/4/2022,5,Approved,User_181
1844,10/15/2021,4,Approved,User_499
1845,7/28/2022,2,Approved,User_346
1846,6/17/2022,2,Approved,User_883
1847,10/27/2021,2,Rejected,User_504
1848,7/3/2021,4,Approved,User_503
1849,8/7/2020,1,Approved,User_443
1850,11/5/2022,1,Approved,User_385
1851,8/19/2021,5,Approved,User_110
1852,12/31/2021,4,Approved,User_320
1853,4/9/2023,2,Approved,User_893
1854,11/9/2020,5,Approved,User_494
1855,5/14/2022,4,Approved,User_924
1856,4/7/2022,4,Approved,User_685
1857,5/25/2023,4,Approved,User_672
1858,12/2/2020,4,Approved,User_306
1859,3/10/2022,1,Approved,User_293
1860,12/9/2020,4,Approved,User_830
1861,10/28/2021,5,Approved,User_606
1862,5/6/2023,4,Rejected,User_769
1863,9/16/2022,1,Approved,User_113
1864,8/4/2021,4,Approved,User_839
1865,3/10/2022,4,Approved,User_561
1866,12/19/2020,4,Approved,User_617
1867,2/3/2023,4,Approved,User_788
1868,6/5/2022,2,Rejected,User_728
1869,4/10/2020,4,Approved,User_984
1870,12/27/2022,1,Rejected,User_373
1871,7/8/2020,2,Approved,User_469
1872,11/26/2020,4,Rejected,User_546
1873,4/6/2023,6,Approved,User_506
1874,7/6/2020,4,Approved,User_171
1875,3/7/2020,4,Approved,User_469
1876,9/9/2023,4,Approved,User_139
1877,3/31/2020,4,Approved,User_249
1878,6/15/2021,4,Approved,User_858
1879,1/10/2023,4,Approved,User_895
1880,5/21/2022,4,Approved,User_462
1881,10/25/2022,4,Approved,User_890
1882,1/28/2022,4,Approved,User_526
1883,10/30/2023,4,Approved,User_450
1884,3/5/2022,4,Rejected,User_535
1885,1/2/2023,4,Approved,User_262
1886,5/3/2021,4,Approved,User_373
1887,8/31/2020,4,Approved,User_976
1888,8/22/2020,6,Approved,User_569
1889,12/20/2022,4,Rejected,User_360
1890,7/19/2020,4,Rejected,User_640
1891,11/20/2022,1,Approved,User_887
1892,12/25/2023,4,Approved,User_922
1893,5/23/2023,4,Approved,User_908
1894,2/12/2022,4,Approved,User_946
1895,8/4/2020,2,Approved,User_122
1896,8/13/2023,4,Approved,User_538
1897,3/20/2020,4,Approved,User_623
1898,2/20/2022,4,Approved,User_593
1899,11/15/2022,4,Approved,User_349
1900,5/22/2020,4,Approved,User_520
1901,9/16/2020,4,Approved,User_463
1902,4/26/2021,4,Rejected,User_334
1903,4/11/2021,1,Rejected,User_572
1904,6/8/2020,4,Approved,User_132
1905,4/10/2023,4,Approved,User_955
1906,5/15/2022,4,Approved,User_573
1907,10/17/2021,1,Rejected,User_859
1908,4/13/2020,1,Approved,User_749
1909,5/25/2022,5,Approved,User_831
1910,6/10/2022,1,Approved,User_905
1911,10/8/2023,4,Approved,User_173
1912,10/31/2023,1,Approved,User_127
1913,11/27/2020,1,Approved,User_900
1914,5/4/2022,4,Rejected,User_110
1915,4/12/2020,1,Approved,User_497
1916,11/8/2023,4,Approved,User_526
1917,1/28/2020,4,Approved,User_374
1918,6/13/2023,1,Approved,User_150
1919,8/18/2022,4,Approved,User_423
1920,5/22/2021,1,Approved,User_369
1921,1/26/2020,4,Approved,User_647
1922,1/7/2021,1,Approved,User_797
1923,9/18/2020,4,Approved,User_155
1924,2/24/2022,1,Approved,User_202
1925,1/17/2023,4,Approved,User_444
1926,10/26/2021,4,Approved,User_764
1927,10/13/2022,1,Approved,User_420
1928,2/5/2022,1,Approved,User_479
1929,5/21/2020,5,Approved,User_499
1930,7/2/2023,4,Approved,User_570
1931,8/26/2022,1,Approved,User_241
1932,10/8/2023,4,Approved,User_451
1933,8/5/2021,5,Approved,User_925
1934,6/26/2022,4,Approved,User_400
1935,8/7/2021,4,Approved,User_791
1936,1/4/2022,4,Approved,User_217
1937,8/3/2022,1,Approved,User_902
1938,11/10/2023,4,Approved,User_784
1939,6/29/2022,1,Rejected,User_248
1940,11/20/2021,4,Approved,User_907
1941,4/24/2023,4,Rejected,User_678
1942,4/16/2021,1,Approved,User_433
1943,6/4/2020,4,Approved,User_406
1944,1/12/2022,1,Approved,User_729
1945,8/27/2023,4,Approved,User_775
1946,10/24/2022,1,Approved,User_452
1947,2/23/2023,4,Approved,User_859
1948,12/30/2020,4,Approved,User_879
1949,2/1/2022,1,Approved,User_827
1950,3/3/2023,4,Approved,User_964
1951,2/15/2022,2,Approved,User_916
1952,8/3/2021,4,Approved,User_177
1953,1/13/2020,4,Approved,User_436
1954,4/3/2020,2,Approved,User_347
1955,9/29/2023,1,Rejected,User_297
1956,12/20/2022,4,Rejected,User_650
1957,5/24/2023,4,Rejected,User_864
1958,10/6/2023,4,Approved,User_977
1959,4/27/2020,4,Rejected,User_415
1960,11/13/2023,4,Approved,User_259
1961,9/17/2022,4,Approved,User_308
1962,4/20/2023,1,Approved,User_273
1963,3/15/2020,6,Approved,User_843
1964,1/5/2020,4,Approved,User_885
1965,9/30/2023,4,Approved,User_534
1966,10/31/2023,6,Approved,User_696
1967,12/25/2022,2,Approved,User_420
1968,10/15/2023,4,Rejected,User_726
1969,12/3/2021,2,Approved,User_314
1970,1/13/2020,5,Approved,User_780
1971,11/8/2022,4,Rejected,User_829
1972,7/3/2023,4,Approved,User_808
1973,11/2/2020,2,Approved,User_514
1974,12/22/2021,4,Approved,User_371
1975,10/31/2023,4,Approved,User_779
1976,10/22/2021,1,Approved,User_612
1977,3/4/2021,1,Approved,User_407
1978,8/4/2022,4,Approved,User_915
1979,3/29/2020,4,Approved,User_504
1980,5/8/2022,4,Approved,User_122
1981,7/1/2022,4,Approved,User_482
1982,12/11/2022,1,Approved,User_754
1983,9/30/2020,1,Approved,User_899
1984,4/8/2022,4,Approved,User_861
1985,4/23/2023,4,Approved,User_642
1986,10/1/2021,1,Approved,User_449
1987,11/27/2020,4,Approved,User_456
1988,4/15/2020,4,Rejected,User_671
1989,3/12/2021,1,Approved,User_590
1990,1/28/2023,4,Approved,User_855
1991,1/6/2021,1,Approved,User_721
1992,1/13/2020,4,Approved,User_376
1993,2/5/2022,4,Approved,User_774
1994,6/18/2022,4,Approved,User_578
1995,8/5/2021,2,Approved,User_642
1996,5/31/2020,4,Approved,User_414
1997,1/6/2022,2,Approved,User_102
1998,12/8/2021,4,Approved,User_598
1999,2/14/2022,4,Approved,User_299
2000,6/23/2022,4,Approved,User_697
2001,7/27/2020,4,Approved,User_656
2002,1/17/2021,4,Rejected,User_261
2003,6/7/2022,1,Approved,User_289
2004,3/17/2023,4,Approved,User_837
2005,12/14/2023,4,Rejected,User_157
2006,2/1/2021,4,Approved,User_398
2007,9/3/2022,6,Approved,User_432
2008,9/7/2023,1,Approved,User_291
2009,8/15/2022,2,Rejected,User_551
2010,9/2/2021,1,Approved,User_249
2011,5/7/2022,2,Approved,User_633
2012,12/3/2022,1,Approved,User_612
2013,12/1/2021,4,Approved,User_810
2014,11/10/2023,4,Approved,User_602
2015,5/11/2021,1,Approved,User_610
2016,10/24/2023,1,Approved,User_494
2017,5/24/2020,2,Rejected,User_459
2018,3/11/2022,2,Approved,User_447
2019,8/8/2022,4,Approved,User_680
2020,11/4/2021,4,Approved,User_584
2021,3/21/2020,4,Approved,User_874
2022,3/17/2020,4,Approved,User_604
2023,12/28/2021,2,Approved,User_371
2024,5/19/2021,4,Approved,User_556
2025,9/23/2021,4,Rejected,User_325
2026,12/10/2023,4,Approved,User_930
2027,3/29/2021,1,Approved,User_437
2028,10/26/2020,4,Approved,User_820
2029,1/25/2021,1,Approved,User_366
2030,6/5/2020,4,Approved,User_226
2031,1/26/2022,1,Approved,User_440
2032,8/3/2022,4,Approved,User_981
2033,9/30/2023,4,Approved,User_320
2034,10/22/2022,1,Approved,User_500
2035,5/18/2023,4,Approved,User_312
2036,2/7/2021,1,Approved,User_456
2037,4/22/2021,1,Approved,User_631
2038,8/3/2023,1,Approved,User_409
2039,7/12/2022,4,Approved,User_106
2040,3/6/2021,1,Approved,User_848
2041,9/6/2022,1,Approved,User_508
2042,1/13/2023,4,Approved,User_638
2043,1/27/2023,4,Approved,User_157
2044,2/3/2020,4,Approved,User_788
2045,8/29/2022,1,Rejected,User_552
2046,8/5/2020,4,Approved,User_752
2047,4/8/2020,4,Approved,User_655
2048,7/26/2021,2,Approved,User_700
2049,8/10/2020,1,Approved,User_598
2050,1/7/2022,1,Approved,User_471
2051,5/10/2023,4,Rejected,User_610
2052,2/11/2021,4,Approved,User_137
2053,6/21/2022,1,Approved,User_276
2054,6/1/2022,1,Rejected,User_541
2055,10/12/2023,4,Approved,User_172
2056,3/23/2020,4,Approved,User_535
2057,9/23/2022,1,Rejected,User_613
2058,6/21/2022,1,Approved,User_517
2059,7/10/2023,4,Approved,User_292
2060,3/23/2021,4,Approved,User_700
2061,3/6/2020,4,Approved,User_162
2062,7/8/2021,1,Rejected,User_434
2063,1/24/2020,4,Approved,User_779
2064,6/11/2021,2,Approved,User_114
2065,1/5/2021,4,Approved,User_628
2066,2/4/2020,1,Approved,User_922
2067,3/12/2022,2,Approved,User_735
2068,3/14/2023,1,Approved,User_106
2069,11/13/2021,1,Approved,User_148
2070,2/17/2020,4,Approved,User_558
2071,2/27/2022,4,Approved,User_223
2072,6/17/2023,5,Approved,User_651
2073,6/4/2021,1,Approved,User_683
2074,8/1/2022,4,Approved,User_262
2075,12/25/2022,6,Approved,User_746
2076,6/8/2022,4,Approved,User_508
2077,5/10/2020,4,Approved,User_842
2078,9/17/2020,4,Approved,User_258
2079,1/19/2021,2,Approved,User_349
2080,6/29/2022,4,Approved,User_701
2081,9/11/2023,1,Approved,User_543
2082,10/28/2022,4,Approved,User_307
2083,4/15/2021,4,Rejected,User_750
2084,9/16/2020,4,Rejected,User_552
2085,12/22/2023,1,Approved,User_147
2086,4/15/2022,4,Approved,User_486
2087,7/18/2021,4,Approved,User_485
2088,5/26/2020,2,Approved,User_523
2089,8/27/2020,4,Approved,User_777
2090,11/30/2021,4,Approved,User_927
2091,9/23/2021,1,Approved,User_572
2092,12/22/2022,4,Approved,User_217
2093,4/3/2022,1,Rejected,User_519
2094,8/26/2020,2,Approved,User_851
2095,10/17/2022,1,Approved,User_819
2096,2/13/2020,1,Rejected,User_833
2097,10/3/2023,4,Approved,User_569
2098,1/31/2021,4,Approved,User_862
2099,3/1/2021,4,Approved,User_537
2100,5/27/2021,1,Rejected,User_666
2101,7/6/2020,2,Approved,User_259
2102,7/25/2021,4,Approved,User_233
2103,7/22/2020,5,Rejected,User_868
2104,10/2/2022,2,Approved,User_126
2105,12/15/2020,5,Approved,User_908
2106,9/6/2021,1,Rejected,User_622
2107,2/5/2021,4,Approved,User_612
2108,11/28/2021,1,Approved,User_635
2109,4/15/2021,4,Rejected,User_470
2110,12/3/2022,1,Approved,User_393
2111,2/26/2023,4,Approved,User_191
2112,4/16/2020,4,Approved,User_710
2113,2/5/2020,4,Rejected,User_726
2114,3/15/2023,4,Approved,User_612
2115,6/23/2021,4,Approved,User_422
2116,12/9/2023,4,Approved,User_947
2117,5/8/2021,1,Approved,User_917
2118,3/30/2022,4,Approved,User_794
2119,11/23/2021,4,Approved,User_418
2120,1/13/2021,1,Approved,User_598
2121,4/12/2021,2,Approved,User_483
2122,12/19/2020,4,Rejected,User_309
2123,7/29/2021,4,Approved,User_371
2124,10/31/2021,4,Approved,User_332
2125,5/11/2022,2,Approved,User_245
2126,6/1/2021,1,Approved,User_256
2127,11/29/2022,4,Rejected,User_681
2128,10/1/2021,4,Approved,User_681
2129,10/29/2021,4,Approved,User_906
